"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","sens","CHR","MAPINFO","UCSC_RefGene_Name","UCSC_RefGene_Group","Relation_to_UCSC_CpG_Island"
"1362","cg14761876",0.344353273393434,0.147925131281839,3.53399607966922,0.00231623600613363,0.227183129441295,-2.17473003355832,"hypermethylated","11",67182724,"ATPGD1;ATPGD1","TSS1500;TSS1500","N_Shore"
"1363","cg14765414",0.304770097763532,0.372828209549427,2.78144335814379,0.0121675594215969,0.487615837776904,-3.77889680341143,"hypermethylated","13",113652335,"MCF2L;MCF2L","Body;Body","N_Shelf"
"1364","cg14766620",0.377056725344965,0.1770356818206,4.95999807120417,9.60380139024472e-05,0.0438099286681533,0.991932799143374,"hypermethylated","3",5018860,"","","N_Shore"
"1365","cg14768765",-0.352231585558801,0.683224892164993,-4.32732434896532,0.000390401811318254,0.0939978524872382,-0.412671476839575,"hypomethylated","18",14430602,"","","N_Shore"
"1366","cg14774440",0.347210676814693,0.341885460850652,2.46050564695173,0.0240044559974584,0.611738430865573,-4.418532419098,"hypermethylated","8",37730745,"RAB11FIP1;RAB11FIP1;RAB11FIP1;RAB11FIP1","Body;5'UTR;1stExon;Body",""
"1367","cg14778437",0.396379599903236,0.467792632015791,2.69799439046315,0.0145507503881022,0.520199261728458,-3.94853475696608,"hypermethylated","13",100148404,"","","N_Shelf"
"1368","cg14780427",0.419370460148018,0.381292041073195,3.58769304444982,0.00205369968606312,0.214077141493506,-2.05671369500647,"hypermethylated","17",78754372,"RPTOR;RPTOR","Body;Body",""
"1369","cg14784372",0.334723650214836,0.377660017958171,2.38355739942609,0.0281451903531649,0.636711249178165,-4.56626382946807,"hypermethylated","10",2951257,"","",""
"1370","cg14785464",0.468757994684563,0.287939856035249,3.47940885893836,0.00261716496443782,0.241734550062244,-2.29436921501117,"hypermethylated","21",38362725,"HLCS","TSS200","Island"
"1371","cg14788563",0.380351422901443,0.284769526112067,3.43395948562798,0.00289695784184701,0.254120803061341,-2.39370073160507,"hypermethylated","6",20417986,"E2F3","Body",""
"1372","cg14789828",0.42957057847272,0.183524656312303,5.03608864166069,8.1308706724048e-05,0.0407858747408956,1.15934658033391,"hypermethylated","11",62201168,"AHNAK","3'UTR",""
"1373","cg14795268",0.370963646379548,0.168227554282266,3.75788385199504,0.00140168026167633,0.181681691744671,-1.6808528152641,"hypermethylated","1",1341852,"MRPL20","Body","N_Shore"
"1374","cg14796318",0.372221544384438,0.260976668307565,2.96184070654982,0.00822943695490888,0.409427453622981,-3.40536494808686,"hypermethylated","17",34198571,"CCL5","3'UTR",""
"1375","cg14802312",0.430927866501276,0.203997526012283,3.29955201350379,0.00390860762251367,0.294472652930524,-2.68576628015525,"hypermethylated","12",57873704,"ARHGAP9;ARHGAP9","TSS1500;TSS200","S_Shelf"
"1376","cg14817541",-0.336847886097029,0.385508931768246,-2.39818174830831,0.0273101412133849,0.632494685122928,-4.53837279811856,"hypomethylated","6",133563868,"EYA4;EYA4;EYA4","5'UTR;5'UTR;5'UTR","Island"
"1377","cg14825976",0.303575694551426,0.145717461801875,3.19353313938675,0.00494478537068272,0.326703204513957,-2.91409780418344,"hypermethylated","18",13611370,"C18orf1;C18orf1;C18orf1;C18orf1","TSS1500;Body;Body;TSS1500",""
"1378","cg14830166",0.34084650224238,0.286891087405913,3.59477777705199,0.00202134090092188,0.212624934417379,-2.04112003004765,"hypermethylated","12",11821908,"ETV6","Body",""
"1379","cg14839323",0.470941641618407,0.168122076568037,5.06866631561117,7.57274383803539e-05,0.0390350222834758,1.23088879096294,"hypermethylated","7",99769558,"GPC2","Body","Island"
"1380","cg14844194",0.378994834818132,0.332544863197045,2.91315921703728,0.00915030650043037,0.42963597181522,-3.50701863852112,"hypermethylated","2",200524259,"","","S_Shore"
"1381","cg14845020",-0.447601376001148,0.568687636210623,-3.09820091255434,0.00610286206702189,0.358712936095357,-3.11762506023173,"hypomethylated","20",55833416,"BMP7","Body",""
"1382","cg14861570",0.362094873239877,0.241804226644007,3.94011058980911,0.000930664747437855,0.148978848407848,-1.2761374994482,"hypermethylated","17",53499954,"MMD","TSS1500","S_Shore"
"1383","cg14864103",0.32276683882183,0.111562008541743,3.63952911737238,0.00182832029643972,0.204969273359204,-1.94250688807281,"hypermethylated","13",113622738,"MCF2L","TSS200","Island"
"1384","cg14864167",0.388813701699867,0.456349400166197,2.24294512019693,0.0374775304579094,0.664971261676943,-4.82972028863875,"hypermethylated","8",66751182,"PDE7A","Body","N_Shelf"
"1385","cg14865907",0.33045232491331,0.327447469706675,2.62979761764782,0.0168228884044913,0.55121233804327,-4.08552198862284,"hypermethylated","19",18682151,"UBA52;UBA52","TSS1500;TSS1500","N_Shore"
"1386","cg14868703",-0.389192156492825,0.366833426881355,-2.17190897936805,0.0432090215788114,0.667825945636963,-4.95937916055305,"hypomethylated","12",113909948,"LHX5","TSS200","Island"
"1387","cg14873022",0.332787367799953,0.576981098735649,2.11777567596515,0.0481034901199108,0.673610965779934,-5.05653480964958,"hypermethylated","4",146841701,"ZNF827","Body",""
"1388","cg14886572",-0.300950644127504,0.406964911421263,-2.70107220585484,0.0144554361029676,0.519360448115267,-3.94231655812541,"hypomethylated","17",40934398,"WNK4","Body","N_Shore"
"1389","cg14886629",0.332137825797196,0.699452232968583,2.19943317682746,0.0408990613127486,0.667529518245412,-4.90942681706851,"hypermethylated","3",10333655,"GHRL;GHRL;GHRL;GHRL;GHRL;GHRL;GHRLOS;GHRL;GHRLOS;GHRLOS;GHRL;GHRL;GHRL;GHRL;GHRLOS;GHRL","Body;Body;TSS1500;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;TSS1500",""
"1390","cg14893857",0.307608653130969,0.0874903684024928,4.22848613333065,0.000487106617826738,0.105283112075834,-0.633206092078924,"hypermethylated","14",102554969,"HSP90AA1;HSP90AA1","TSS1500;Body","S_Shore"
"1391","cg14899046",0.312514426379607,0.487603537113638,2.69465098493894,0.0146549687989423,0.521780198150995,-3.95528610331047,"hypermethylated","21",46784677,"","","N_Shore"
"1392","cg14916079",0.328924273067845,0.260429213553259,2.20733520404479,0.0402571236888341,0.667529518245412,-4.89501832747718,"hypermethylated","10",120788696,"NANOS1","TSS1500",""
"1393","cg14923289",0.340781039486459,0.157156615877101,5.17024593936691,6.07084326668281e-05,0.034236755519951,1.45341108545876,"hypermethylated","6",52535675,"TMEM14A","TSS1500","N_Shore"
"1394","cg14924160",0.305407525033628,0.640697980018798,2.79319174915864,0.0118636766565271,0.481796240231543,-3.7548452387503,"hypermethylated","13",41496235,"SUGT1L1","TSS1500","N_Shore"
"1395","cg14928932",0.400561529500937,0.424475791220104,2.57230922102069,0.0189962773255927,0.574469030715584,-4.19977419582173,"hypermethylated","6",33401520,"SYNGAP1","Body",""
"1396","cg14931884",0.56673539330621,0.296351407279938,4.23034837628164,0.000485077972599234,0.105175437389947,-0.629050601962462,"hypermethylated","10",369977,"DIP2C","Body","S_Shore"
"1397","cg14945937",0.405123906959086,0.312508674575782,3.06608289258628,0.00654959147084296,0.369372987789515,-3.18577474976788,"hypermethylated","19",30162771,"PLEKHF1","5'UTR","N_Shore"
"1398","cg14955615",0.329166299772399,0.193432897100292,3.71560180817426,0.001541323556704,0.189353050638129,-1.77445813030209,"hypermethylated","12",53573810,"ZNF740;CSAD","TSS1500;5'UTR","N_Shore"
"1399","cg14957089",0.378237467761319,0.45938103304461,2.40106135983848,0.0271484656548112,0.632223511327132,-4.53287045990286,"hypermethylated","11",331092,"","","Island"
"1400","cg14966901",0.357014935507302,0.334875469769521,2.89991494990404,0.00941758754406334,0.434821478089139,-3.53456977608129,"hypermethylated","1",3100143,"PRDM16;PRDM16","Body;Body","N_Shelf"
"1401","cg14977069",0.370142237290225,0.385859372155396,3.66290753417657,0.00173488189555303,0.201263742625561,-1.89091591708294,"hypermethylated","20",62367698,"LIME1","TSS1500","N_Shore"
"1402","cg14989714",0.397948301102722,0.611893589316414,2.46402241065417,0.0238295878237265,0.610792864894487,-4.41172392456965,"hypermethylated","2",3826980,"","",""
"1403","cg14996263",0.488163830848319,0.191637485917159,5.29604358956992,4.62378308964889e-05,0.0300629806079085,1.72774958476026,"hypermethylated","12",7046277,"ATN1;ATN1","Body;Body","Island"
"1404","cg14996985",0.328224046703726,0.492174992060959,2.10069559027957,0.0497494539663829,0.674008737034864,-5.08688287584218,"hypermethylated","5",92456475,"","",""
"1405","cg15001131",0.492741124977968,0.163126190651348,5.43567183894417,3.42466092376218e-05,0.0264520665338965,2.03051641532832,"hypermethylated","2",42329652,"","","Island"
"1406","cg15005368",0.339305944705038,0.129856006359365,3.6767132963076,0.00168194850549712,0.198656659663837,-1.86042687463097,"hypermethylated","19",35786821,"MAG;MAG","Body;Body","Island"
"1407","cg15017278",0.300324714785353,0.207244110793149,3.46241196939439,0.00271852893213169,0.246115586743905,-2.331547615534,"hypermethylated","16",127449,"MPG;MPG;MPG","5'UTR;TSS1500;TSS1500","Island"
"1408","cg15017411",0.39594923060815,0.108757097387951,6.50934090203951,3.68522345608766e-06,0.0112813715027879,4.28541688604884,"hypermethylated","7",106301767,"FLJ36031","TSS200","S_Shore"
"1409","cg15022387",0.392594667643274,0.234854918712169,2.9201590345887,0.0090120176540828,0.426989239746659,-3.49243903941114,"hypermethylated","19",50096791,"PRR12","Body","Island"
"1410","cg15025240",0.372286908878628,0.429867297431198,2.5330549238928,0.02063021272453,0.587720238191963,-4.27711221819192,"hypermethylated","2",74811430,"C2orf65","Body",""
"1411","cg15032314",0.419800637368659,0.20912034345356,2.80314155042748,0.0116120227439777,0.4773535738008,-3.73444424902393,"hypermethylated","19",50096610,"PRR12","Body","Island"
"1412","cg15035911",0.400659852275511,0.261235144450607,3.85733169687952,0.00112097388080719,0.161991525139652,-1.46021298169234,"hypermethylated","19",924933,"ARID3A","TSS1500","Island"
"1413","cg15038811",0.370228926495571,0.123495840467654,4.15238026416085,0.000577751495889922,0.116326580046959,-0.803020732767491,"hypermethylated","3",28283857,"CMC1","Body","S_Shore"
"1414","cg15044270",0.376935960728377,0.450421887377579,2.9775407157886,0.00795206238310542,0.403797328885645,-3.37245560044992,"hypermethylated","3",196065485,"TM4SF19","TSS1500",""
"1415","cg15046818",0.337163569126571,0.10240200546555,7.03439462919135,1.30903458209538e-06,0.00633408052738351,5.3345152955672,"hypermethylated","12",96587840,"ELK3","TSS1500","Island"
"1416","cg15059548",0.314737561908184,0.509699044537818,3.26577834878013,0.00421314660434061,0.303834713364277,-2.75871549011967,"hypermethylated","7",47344634,"TNS3","Body",""
"1417","cg15078838",0.348100641685239,0.349722540881443,3.22107857560658,0.00465221938288204,0.316547279836266,-2.85496446141579,"hypermethylated","2",28114349,"BRE;RBKS;LOC100302650;BRE;BRE;BRE;BRE","5'UTR;TSS1500;TSS1500;5'UTR;5'UTR;5'UTR;5'UTR","S_Shore"
"1418","cg15090834",0.346993019538493,0.264717433107972,3.43419846973842,0.00289541204022946,0.254120803061341,-2.39317912456401,"hypermethylated","20",310001,"SOX12;SOX12","1stExon;3'UTR","S_Shore"
"1419","cg15092168",-0.31937040883786,0.335461060534859,-2.10981418673034,0.0488644587861473,0.673610965779934,-5.07069941107437,"hypomethylated","5",63257873,"HTR1A","TSS1500","Island"
"1420","cg15106134",-0.376164018871999,0.430081988813006,-2.68878062399402,0.0148396803787938,0.524126888744868,-3.9671314573838,"hypomethylated","3",181428466,"SOX2OT;SOX2","Body;TSS1500","N_Shore"
"1421","cg15123562",0.396022689456037,0.265806346188124,2.63649133426243,0.0165857485360054,0.54758123638126,-4.07214474769648,"hypermethylated","6",44044507,"","","S_Shelf"
"1422","cg15127791",0.312668889976965,0.279437859730637,2.33503589716085,0.0310893256767352,0.647265027058869,-4.65815618499613,"hypermethylated","11",128729883,"KCNJ1;KCNJ1;KCNJ1;KCNJ1","5'UTR;5'UTR;5'UTR;5'UTR",""
"1423","cg15132169",0.38943061737834,0.366341459061323,3.60979272219223,0.00195442412212065,0.209702271384735,-2.00805510501395,"hypermethylated","6",149805995,"ZC3H12D;ZC3H12D","5'UTR;1stExon",""
"1424","cg15156975",0.445746188264979,0.186774383779246,4.79545354508735,0.000137906361539643,0.0515862646815661,0.628527013595659,"hypermethylated","17",43449055,"","","Island"
"1425","cg15159247",0.377694794103159,0.229083235784638,3.19492879237833,0.00492953829123561,0.326605862731287,-2.9111050495902,"hypermethylated","19",2082122,"MOBKL2A","5'UTR","S_Shelf"
"1426","cg15162392",0.318200334347212,0.211574201120178,2.25978080592562,0.0362258988202436,0.66285086279573,-4.79864239513175,"hypermethylated","2",37571729,"QPCT","TSS200","Island"
"1427","cg15164472",0.321660656008592,0.492921577971354,2.35134930299893,0.0300689241920381,0.646042598979107,-4.62737322247517,"hypermethylated","3",195914113,"","",""
"1428","cg15166039",0.384920889854527,0.516202375958284,2.37855689890832,0.0284361414589483,0.638036148914132,-4.57578014411749,"hypermethylated","6",160023626,"","",""
"1429","cg15173586",0.327984368770228,0.552187029460939,2.27759895987034,0.0349433222818766,0.660144789822026,-4.76560914338608,"hypermethylated","8",124784802,"FAM91A1","Body","S_Shelf"
"1430","cg15176829",0.585514918046019,0.174373021728101,6.19831753649447,6.92342426305795e-06,0.0133377537376129,3.64670610907126,"hypermethylated","1",246952215,"LOC149134","TSS1500","Island"
"1431","cg15179515",0.328094705399442,0.623881225816111,2.88391915862834,0.00975044860392047,0.442537654024399,-3.56778334891537,"hypermethylated","10",47396735,"FAM35B2","Body","S_Shore"
"1432","cg15181151",0.307531587074488,0.633142433963467,3.03657647044182,0.00698792482861888,0.380332261327163,-3.24818462291958,"hypermethylated","6",150070149,"PCMT1","TSS1500","N_Shore"
"1433","cg15202848",0.392689310814713,0.293146617989091,3.3035452279857,0.00387406152208636,0.293491465845695,-2.67712873756253,"hypermethylated","11",64618819,"","","N_Shelf"
"1434","cg15212210",0.394669873380816,0.492283570265306,2.16713482154156,0.0436216367664809,0.66823416173443,-4.96800602534008,"hypermethylated","11",118986793,"C2CD2L","Body",""
"1435","cg15225701",0.44308793282288,0.35438374289021,3.47546343504261,0.00264035612770021,0.242704404983097,-2.30300252252251,"hypermethylated","5",108083455,"FER","TSS200","N_Shore"
"1436","cg15246238",0.430609557827138,0.482032190278935,2.76973598623489,0.0124777966787998,0.491462856568677,-3.80282384091302,"hypermethylated","7",5635134,"FSCN1","Body","S_Shore"
"1437","cg15254881",-0.380845051262252,0.352016368711941,-2.24535513812472,0.0372959486937274,0.664323325472901,-4.82527955295256,"hypomethylated","7",126890512,"GRM8","5'UTR","N_Shore"
"1438","cg15257755",0.313135103742495,0.209286027611128,3.62416429841015,0.00189243529137004,0.207322428475972,-1.9763862323433,"hypermethylated","8",22225668,"SLC39A14;SLC39A14;SLC39A14;SLC39A14","5'UTR;5'UTR;5'UTR;5'UTR","S_Shore"
"1439","cg15260921",0.39989491254615,0.320305552987665,4.78401001000556,0.000141432921432051,0.0522538907579533,0.603189895718876,"hypermethylated","1",226308960,"","","Island"
"1440","cg15268244",0.344333296029992,0.345384430320414,3.08517191663984,0.00628038692020229,0.363450740130117,-3.14529729024114,"hypermethylated","15",77196840,"","","N_Shore"
"1441","cg15268456",0.498783704586166,0.430207884138356,3.1536114293958,0.00540097655349246,0.340084700758168,-2.99954668161029,"hypermethylated","8",144260671,"","",""
"1442","cg15269226",0.333542541055749,0.503642233999586,2.26943578234485,0.0355256228034344,0.661475752218179,-4.78076091680928,"hypermethylated","22",50746891,"PLXNB2","TSS1500","S_Shore"
"1443","cg15274294",0.363772427727087,0.366911575418237,2.68537882006337,0.0149477322020262,0.525222482557072,-3.97399061735287,"hypermethylated","6",14884128,"","",""
"1444","cg15291308",0.368773191736898,0.383602047862758,2.64152969588828,0.0164093522344434,0.544682284691025,-4.06206569829377,"hypermethylated","10",3250951,"","",""
"1445","cg15298286",0.401090016335258,0.32237844075275,3.10669442593826,0.00598977680436916,0.354682681160598,-3.09956646192074,"hypermethylated","17",62075324,"C17orf72","TSS1500",""
"1446","cg15298486",0.394930964977365,0.201330166338973,4.77483802742019,0.000144325573292793,0.0526739180522925,0.582876741979203,"hypermethylated","10",102046690,"BLOC1S2;BLOC1S2","TSS1500;TSS1500","S_Shore"
"1447","cg15299233",0.424027821952101,0.336597349986443,3.61670118084508,0.0019243783322252,0.208719214903913,-1.99283428074777,"hypermethylated","15",75162173,"SCAMP2","Body","N_Shelf"
"1448","cg15309910",0.356162574888887,0.50570331146024,2.71361083458585,0.0140732603416958,0.515224940022569,-3.91695328853573,"hypermethylated","20",23067691,"CD93","TSS1500",""
"1449","cg15320998",0.48405376203943,0.473192764149042,3.32519523838674,0.0036919208730977,0.287076695655144,-2.63025407644961,"hypermethylated","7",148936039,"ZNF212","TSS1500","N_Shore"
"1450","cg15336438",0.350546420150874,0.232642174145151,3.06633364271527,0.00654598352891202,0.369372987789515,-3.18524355687793,"hypermethylated","10",76993893,"COMTD1","Body","Island"
"1451","cg15346168",0.547585773289503,0.167374490542788,6.10740022168528,8.34487414945187e-06,0.0133377537376129,3.45766142617324,"hypermethylated","14",24836194,"NFATC4;NFATC4;NFATC4","1stExon;5'UTR;TSS1500","Island"
"1452","cg15346842",0.474734505601617,0.523187645570761,2.34506633653814,0.030458178882232,0.646042598979107,-4.63924259830151,"hypermethylated","2",59477066,"","",""
"1453","cg15349696",0.335189224084209,0.516637974468494,2.11275731765906,0.0485818850136461,0.673610965779934,-5.06546693324368,"hypermethylated","17",80545434,"FOXK2","Body","Island"
